date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:46:24	5216/5216	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22590a28b8-239c%22	https://svenstaro.github.io/robots.txt		(from )
13:46:24	1636/1636	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Jan%202018%2019:26:19%20GMT	https://svenstaro.github.io/genact/	C:/Users/RD/Desktop/123/svenstaro.github.io/genact/index.html	(from )
13:46:25	3432/3432	---M-Z	200	added ('OK')	text/css	etag:%22d68-HMCwxdS8RXcdugDzjcr6e+y3Rbc%22	https://cdn.jsdelivr.net/npm/xterm@3.0.1/dist/xterm.css	C:/Users/RD/Desktop/123/cdn.jsdelivr.net/npm/xterm@3.0.1/dist/xterm.css	(from https://svenstaro.github.io/genact/)
13:46:25	7546/7546	---M-Z	200	added ('OK')	text/css	etag:%221d7a-LUXBVGtgP5Z4RQOMbjTM+Laphrg%22	https://cdn.jsdelivr.net/npm/normalize-css@2.3.1/normalize.css	C:/Users/RD/Desktop/123/cdn.jsdelivr.net/npm/normalize-css@2.3.1/normalize.css	(from https://svenstaro.github.io/genact/)
13:46:25	2740/2740	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/emoji/unicode/1f300.png	C:/Users/RD/Desktop/123/assets-cdn.github.com/images/icons/emoji/unicode/1f300.png	(from https://svenstaro.github.io/genact/)
13:46:26	170/170	---M-Z	200	added ('OK')	text/css	date:Sun,%2021%20Jan%202018%2019:26:19%20GMT	https://svenstaro.github.io/genact/styles.css	C:/Users/RD/Desktop/123/svenstaro.github.io/genact/styles.css	(from https://svenstaro.github.io/genact/)
13:46:26	247968/247968	---M-Z	200	added ('OK')	application/javascript	etag:%223c8a0-1hsRNf6SrgBwtlNlIuoYgvIEgbk%22	https://cdn.jsdelivr.net/npm/xterm@3.0.1/dist/xterm.js	C:/Users/RD/Desktop/123/cdn.jsdelivr.net/npm/xterm@3.0.1/dist/xterm.js	(from https://svenstaro.github.io/genact/)
13:46:26	1777/1777	---M-Z	200	added ('OK')	application/javascript	etag:%226f1-1N1DrGdkmPoh+p18Bx210uyOd20%22	https://cdn.jsdelivr.net/npm/xterm@3.0.1/dist/addons/fit/fit.js	C:/Users/RD/Desktop/123/cdn.jsdelivr.net/npm/xterm@3.0.1/dist/addons/fit/fit.js	(from https://svenstaro.github.io/genact/)
13:46:30	5089081/5089081	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Jan%202018%2019:26:19%20GMT	https://svenstaro.github.io/genact/genact.js	C:/Users/RD/Desktop/123/svenstaro.github.io/genact/genact.js	(from https://svenstaro.github.io/genact/)
